"Type","File","Title","Description","OGTitle","OGDescription","H1","Canonical","TitleLength","DescriptionLength","Title_KW","Description_KW","OGTitle_KW","OGDescription_KW","H1_KW","TitleEqualsOG","DescEqualsOG","TitleMissing","DescMissing"
"기타","privacy.html","몽라운지 개인정보처리방침","몽라운지 개인정보 처리 원칙과 데모 환경의 정보 처리 안내 페이지입니다.","몽라운지 개인정보처리방침","몽라운지 개인정보 처리 원칙과 데모 환경의 정보 처리 안내 페이지입니다.","개인정보처리방침","/privacy.html","13","40","0","0","0","0","0","True","True","False","False"
"기타","partner.html","몽라운지 제휴점 입점 안내","몽라운지 제휴점 등록 절차와 입점 문의 흐름을 확인할 수 있는 안내 페이지입니다.","몽라운지 제휴점 입점 안내","몽라운지 제휴점 등록 절차와 입점 문의 흐름을 확인할 수 있는 안내 페이지입니다.","몽라운지 입점 안내","/partner.html","14","45","0","0","0","0","0","True","True","False","False"
"기타","search.html","검색 결과 | 몽라운지","지역명이나 제휴점 이름으로 결과를 확인합니다.","검색 결과 | 몽라운지","지역명이나 제휴점 이름으로 결과를 확인합니다.","검색 결과","/search.html","12","25","0","0","0","0","0","True","True","False","False"
"기타","premium.html","프리미엄 추천 마사지 제휴점 | 몽라운지","서울·경기·인천 프리미엄 추천 제휴점과 지역별 관리 정보를 몽라운지에서 확인하세요.","프리미엄 추천 마사지 제휴점 | 몽라운지","서울·경기·인천 프리미엄 추천 제휴점과 지역별 관리 정보를 몽라운지에서 확인하세요.","프리미엄 추천","/premium.html","22","46","0","0","0","0","0","True","True","False","False"
"기타","shop-gangnam.html","강남 골드케어 상세 안내 | 몽라운지","서울 강남구 강남 골드케어의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","강남 골드케어 상세 안내 | 몽라운지","서울 강남구 강남 골드케어의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","강남 골드케어","/shop-gangnam.html","20","49","0","0","0","0","0","True","True","False","False"
"기타","subway.html","지하철 주변 마사지 지역 안내 | 몽라운지","주요 지하철 노선과 역 주변 생활권을 기준으로 마사지, 홈케어, 스웨디시 지역 정보를 찾을 수 있는 몽라운지 지하철 안내입니다.","지하철 주변 마사지 지역 안내 | 몽라운지","주요 지하철 노선과 역 주변 생활권을 기준으로 마사지, 홈케어, 스웨디시 지역 정보를 찾을 수 있는 몽라운지 지하철 안내입니다.","지하철 주변에서 찾기","/subway.html","23","71","0","0","0","0","0","True","True","False","False"
"기타","blog.html","지역 마사지 이용 가이드·블로그 | 몽라운지","지역 선택, 생활권 검색, 이용 전 확인사항 등 마사지·홈케어 정보를 이해하기 쉽게 정리한 몽라운지 블로그입니다.","지역 마사지 이용 가이드·블로그 | 몽라운지","지역 선택, 생활권 검색, 이용 전 확인사항 등 마사지·홈케어 정보를 이해하기 쉽게 정리한 몽라운지 블로그입니다.","몽라운지 블로그","/blog.html","24","63","0","0","0","0","0","True","True","False","False"
"기타","login.html","로그인 | 몽라운지","몽라운지 계정으로 로그인하는 화면입니다.","로그인 | 몽라운지","몽라운지 계정으로 로그인하는 화면입니다.","로그인","/login.html","10","22","0","0","0","0","0","True","True","False","False"
"기타","terms.html","몽라운지 이용약관","몽라운지 서비스 이용약관 안내 페이지입니다.","몽라운지 이용약관","몽라운지 서비스 이용약관 안내 페이지입니다.","이용약관","/terms.html","9","24","0","0","0","0","0","True","True","False","False"
"기타","notice.html","몽라운지 공지사항","몽라운지 서비스 운영 안내와 지역·제휴점 페이지 업데이트 내용을 확인하는 공지사항입니다.","몽라운지 공지사항","몽라운지 서비스 운영 안내와 지역·제휴점 페이지 업데이트 내용을 확인하는 공지사항입니다.","공지사항","/notice.html","9","49","0","0","0","0","0","True","True","False","False"
"기타","community.html","마사지 지역정보 커뮤니티 | 몽라운지","지역별 이용 정보와 생활권 이야기를 나눌 수 있도록 구성한 몽라운지 커뮤니티 데모 페이지입니다.","마사지 지역정보 커뮤니티 | 몽라운지","지역별 이용 정보와 생활권 이야기를 나눌 수 있도록 구성한 몽라운지 커뮤니티 데모 페이지입니다.","커뮤니티","/community.html","20","53","0","0","0","0","0","True","True","False","False"
"기타","shop-suwon.html","광교 리셋테라피 상세 안내 | 몽라운지","경기 수원시 광교 리셋테라피의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","광교 리셋테라피 상세 안내 | 몽라운지","경기 수원시 광교 리셋테라피의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","광교 리셋테라피","/shop-suwon.html","21","50","0","0","0","0","0","True","True","False","False"
"기타","faq.html","마사지 이용 자주묻는질문 | 몽라운지","지역 검색, 쿠폰, 이벤트, 제휴점 상세정보 등 몽라운지 이용 전에 자주 확인하는 질문을 정리했습니다.","마사지 이용 자주묻는질문 | 몽라운지","지역 검색, 쿠폰, 이벤트, 제휴점 상세정보 등 몽라운지 이용 전에 자주 확인하는 질문을 정리했습니다.","자주묻는질문","/faq.html","20","57","0","0","0","0","0","True","True","False","False"
"기타","coupon.html","마사지 쿠폰·혜택 안내 | 몽라운지","몽라운지에서 제공할 수 있는 지역별 마사지 제휴 혜택과 쿠폰 구성 예시를 확인하세요.","마사지 쿠폰·혜택 안내 | 몽라운지","몽라운지에서 제공할 수 있는 지역별 마사지 제휴 혜택과 쿠폰 구성 예시를 확인하세요.","쿠폰","/coupon.html","19","47","0","0","0","0","0","True","True","False","False"
"기타","vip.html","VIP 추천 마사지 제휴점 안내 | 몽라운지","몽라운지 VIP 추천 제휴점의 지역, 가격, 조회수, 후기와 기본 이용 정보를 한눈에 비교해보세요.","VIP 추천 마사지 제휴점 안내 | 몽라운지","몽라운지 VIP 추천 제휴점의 지역, 가격, 조회수, 후기와 기본 이용 정보를 한눈에 비교해보세요.","VIP 추천 제휴점","/vip.html","24","55","0","0","0","0","0","True","True","False","False"
"기타","shop.html","제휴점 상세 | 몽라운지","몽라운지 지역 제휴점 상세 안내 페이지입니다.","제휴점 상세 | 몽라운지","몽라운지 지역 제휴점 상세 안내 페이지입니다.","강남 골드케어","/shop.html","13","25","0","0","0","0","0","True","True","False","False"
"기타","special.html","지역별 마사지 기획전 | 몽라운지","서울·경기·인천 지역과 VIP·프리미엄 추천 정보를 테마별로 모아보는 몽라운지 기획전입니다.","지역별 마사지 기획전 | 몽라운지","서울·경기·인천 지역과 VIP·프리미엄 추천 정보를 테마별로 모아보는 몽라운지 기획전입니다.","몽라운지 기획전","/special.html","18","51","0","0","0","0","0","True","True","False","False"
"기타","join.html","회원가입 | 몽라운지","몽라운지 데모 회원가입 화면입니다.","회원가입 | 몽라운지","몽라운지 데모 회원가입 화면입니다.","회원가입","/join.html","11","19","0","0","0","0","0","True","True","False","False"
"기타","shop-bupyeong.html","부평 온기케어 상세 안내 | 몽라운지","인천 부평구 부평 온기케어의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","부평 온기케어 상세 안내 | 몽라운지","인천 부평구 부평 온기케어의 지역, 가격, 조회수, 후기와 기본 이용 정보를 확인하세요.","부평 온기케어","/shop-bupyeong.html","20","49","0","0","0","0","0","True","True","False","False"
"기타","region.html","서울·경기·인천 지역별 마사지 안내 | 몽라운지","서울 25개 구, 경기 31개 시·군, 인천 11개 구·군의 지역별 마사지·홈케어·스웨디시 추천 정보를 독립 지역 페이지로 확인하세요.","서울·경기·인천 지역별 마사지 안내 | 몽라운지","서울 25개 구, 경기 31개 시·군, 인천 11개 구·군의 지역별 마사지·홈케어·스웨디시 추천 정보를 독립 지역 페이지로 확인하세요.","지역별 마사지 안내","/region.html","26","75","0","0","0","0","0","True","True","False","False"
"메인","index.html","출장마사지·스웨디시 방문 홈케어 예약 | 몽라운지","출장마사지, 스웨디시, 방문 홈케어, 1인샵 등 지역별 관리 정보를 몽라운지에서 확인하세요. 지역과 카테고리별 추천, 쿠폰, 이벤트, 커뮤니티와 이용 안내를 한곳에서 살펴볼 수 있습니다.","출장마사지·스웨디시 방문 홈케어 예약 | 몽라운지","지역별 출장마사지·스웨디시·방문 홈케어 정보와 추천, 쿠폰, 이벤트, 커뮤니티를 몽라운지에서 확인하세요.","","","27","104","1","1","1","1","0","True","False","False","False"
"기타","blank-waxing.html","왁싱 | 몽라운지","","","","","","9","0","0","0","0","0","0","False","False","False","True"
"기타","data/shop-detail-template.html","한국미인테라피 | 강남구 역삼동 출장마사지 업체 안내","한국미인테라피 강남구 역삼동 업체 안내입니다. 코스정보, 영업시간, 대표역과 위치정보, 전화 및 문자 예약 정보를 확인할 수 있습니다.","","","한국미인테라피","","29","75","1","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/한국미인테라피/index.html","한국미인테라피 | 강남구 업체 상세정보 | 몽라운지","역삼·논현·삼성동 중심 빠른 예약과 편안한 방문 관리","","","한국미인테라피","","28","29","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/역삼동/한국미인테라피/index.html","한국미인테라피 | 강남구 역삼동 이용 안내","강남구 역삼동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/역삼동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 역삼동 이용 안내","강남구 역삼동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/역삼동/love테라피/index.html","love테라피 | 강남구 역삼동 이용 안내","강남구 역삼동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/역삼동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 역삼동 이용 안내","강남구 역삼동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/개포동/한국미인테라피/index.html","한국미인테라피 | 강남구 개포동 이용 안내","강남구 개포동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/개포동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 개포동 이용 안내","강남구 개포동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/개포동/love테라피/index.html","love테라피 | 강남구 개포동 이용 안내","강남구 개포동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/개포동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 개포동 이용 안내","강남구 개포동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/논현동/한국미인테라피/index.html","한국미인테라피 | 강남구 논현동 이용 안내","강남구 논현동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/논현동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 논현동 이용 안내","강남구 논현동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/논현동/love테라피/index.html","love테라피 | 강남구 논현동 이용 안내","강남구 논현동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/논현동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 논현동 이용 안내","강남구 논현동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/대치동/한국미인테라피/index.html","한국미인테라피 | 강남구 대치동 이용 안내","강남구 대치동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/대치동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 대치동 이용 안내","강남구 대치동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/대치동/love테라피/index.html","love테라피 | 강남구 대치동 이용 안내","강남구 대치동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/대치동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 대치동 이용 안내","강남구 대치동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/도곡동/한국미인테라피/index.html","한국미인테라피 | 강남구 도곡동 이용 안내","강남구 도곡동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/도곡동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 도곡동 이용 안내","강남구 도곡동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/도곡동/love테라피/index.html","love테라피 | 강남구 도곡동 이용 안내","강남구 도곡동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/도곡동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 도곡동 이용 안내","강남구 도곡동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/삼성동/한국미인테라피/index.html","한국미인테라피 | 강남구 삼성동 이용 안내","강남구 삼성동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/삼성동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 삼성동 이용 안내","강남구 삼성동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/삼성동/love테라피/index.html","love테라피 | 강남구 삼성동 이용 안내","강남구 삼성동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/삼성동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 삼성동 이용 안내","강남구 삼성동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/세곡동/한국미인테라피/index.html","한국미인테라피 | 강남구 세곡동 이용 안내","강남구 세곡동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/세곡동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 세곡동 이용 안내","강남구 세곡동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/세곡동/love테라피/index.html","love테라피 | 강남구 세곡동 이용 안내","강남구 세곡동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/세곡동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 세곡동 이용 안내","강남구 세곡동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/수서동/한국미인테라피/index.html","한국미인테라피 | 강남구 수서동 이용 안내","강남구 수서동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/수서동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 수서동 이용 안내","강남구 수서동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/수서동/love테라피/index.html","love테라피 | 강남구 수서동 이용 안내","강남구 수서동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/수서동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 수서동 이용 안내","강남구 수서동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/신사동/한국미인테라피/index.html","한국미인테라피 | 강남구 신사동 이용 안내","강남구 신사동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/신사동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 신사동 이용 안내","강남구 신사동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/신사동/love테라피/index.html","love테라피 | 강남구 신사동 이용 안내","강남구 신사동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/신사동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 신사동 이용 안내","강남구 신사동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/압구정동/한국미인테라피/index.html","한국미인테라피 | 강남구 압구정동 이용 안내","강남구 압구정동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","24","73","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/압구정동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 압구정동 이용 안내","강남구 압구정동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","24","73","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/압구정동/love테라피/index.html","love테라피 | 강남구 압구정동 이용 안내","강남구 압구정동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","24","73","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/압구정동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 압구정동 이용 안내","강남구 압구정동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","24","73","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/일원동/한국미인테라피/index.html","한국미인테라피 | 강남구 일원동 이용 안내","강남구 일원동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/일원동/너무이쁜테라피/index.html","너무이쁜테라피 | 강남구 일원동 이용 안내","강남구 일원동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","너무이쁜테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/일원동/love테라피/index.html","love테라피 | 강남구 일원동 이용 안내","강남구 일원동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","love테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/일원동/프리미엄테라피/index.html","프리미엄테라피 | 강남구 일원동 이용 안내","강남구 일원동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","프리미엄테라피","","23","72","0","0","0","0","0","False","False","False","False"
"업체상세","shops/seoul/gangnam-gu/일원본동/한국미인테라피/index.html","한국미인테라피 | 강남구 일원본동 이용 안내","강남구 일원본동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","","","한국미인테라피","","24","73","0","0","0","0","0","False","False","False","False"
